fecha,demanda,tmed,hrmed,diasem,trim,festivo
2023-08-04,26464.17,20.19,49.1,4,2,0
2023-08-05,23588.36,21.89,42.74,5,2,0
2023-08-06,22899.33,23.24,43.58,6,2,0
2023-08-07,26389.05,23.51,43.9,0,2,0
2023-08-08,27686.15,25.78,47.32,1,2,0
2023-08-09,28537.62,27.36,48.58,2,2,0
2023-08-10,28933.52,26.87,45.17,3,2,0
2023-08-11,28514.92,26.5,43.4,4,2,0
2023-08-12,25979.22,25.69,50.56,5,2,0
2023-08-13,24229.82,25.09,52.94,6,2,0
2023-08-14,26078.25,24.68,50.45,0,2,0
2023-08-15,24218.06,24.38,50.98,1,2,1
2023-08-16,26919.73,24.56,52.98,2,2,0
2023-08-17,27211.88,24.96,49.82,3,2,0
2023-08-18,27199.7,25.56,46.82,4,2,0
2023-08-19,25555.12,26.1,48.82,5,2,0
2023-08-20,25115.78,27.13,49.43,6,2,0
2023-08-21,26583.81,28.08,46.28,0,2,0
2023-08-22,30595.95,28.54,43.27,1,2,0
2023-08-23,31196.83,29.25,39.01,2,2,0
2023-08-24,31316.31,28.29,40.11,3,2,0
2023-08-25,30854.25,26.02,45.86,4,2,0
2023-08-26,26809.52,22.99,54.8,5,2,0
2023-08-27,22345.08,18.49,55.3,6,2,0
2023-08-28,25856.06,19.75,51.72,0,2,0
2023-08-29,26585.02,20.36,51.82,1,2,0
2023-08-30,27134.15,20.13,54.39,2,2,0
2023-08-31,24824.0,21.31,53.11,3,2,0
2023-09-01,27378.2,22.36,55.25,4,2,0
2023-09-02,23620.06,18.95,75.52,5,2,0
2023-09-03,21902.15,19.23,79.38,6,2,0
2023-09-04,26539.95,21.93,67.18,0,2,0
2023-09-05,27339.38,22.13,62.14,1,2,0
2023-09-06,27758.82,22.67,60.73,2,2,0
2023-09-07,27986.08,23.21,62.22,3,2,0
2023-09-08,27038.51,23.04,62.17,4,2,0
2023-09-09,24002.45,22.35,65.63,5,2,0
2023-09-10,22437.66,22.13,65.29,6,2,0
2023-09-11,26054.84,21.4,68.04,0,2,0
2023-09-12,27403.08,20.63,69.85,1,2,0
2023-09-13,27346.04,20.66,66.57,2,2,0
2023-09-14,27752.42,21.74,66.29,3,2,0
2023-09-15,27228.4,20.7,76.05,4,2,0
2023-09-16,23320.35,19.72,73.61,5,2,0
2023-09-17,21869.98,19.42,72.83,6,2,0
2023-09-18,25776.74,18.79,67.52,0,2,0
2023-09-19,26421.12,18.78,67.57,1,2,0
2023-09-20,26091.32,18.81,64.92,2,2,0
2023-09-21,26025.71,17.24,70.89,3,2,0
2023-09-22,25198.36,15.86,64.03,4,2,0
2023-09-23,21888.4,16.53,59.24,5,2,0
2023-09-24,20695.07,18.79,55.35,6,2,0
2023-09-25,25030.15,19.93,56.15,0,2,0
2023-09-26,26154.95,20.28,60.45,1,2,0
2023-09-27,26520.43,20.81,59.99,2,2,0
2023-09-28,26750.49,21.15,59.03,3,2,0
2023-09-29,26869.83,22.04,58.81,4,2,0
2023-09-30,21272.08,22.95,54.65,5,2,0
2023-10-01,21888.59,23.1,51.61,6,3,0
2023-10-02,26383.82,22.56,52.73,0,3,0
2023-10-03,26891.49,21.01,61.57,1,3,0
2023-10-04,27005.82,21.3,62.32,2,3,0
2023-10-05,26967.02,21.45,58.96,3,3,0
2023-10-06,27078.26,22.02,54.62,4,3,0
2023-10-07,23573.9,22.23,51.96,5,3,0
2023-10-08,21935.25,21.64,52.87,6,3,0
2023-10-09,25598.42,20.69,52.94,0,3,0
2023-10-10,26349.64,19.94,53.12,1,3,0
2023-10-11,26011.82,19.82,53.23,2,3,0
2023-10-12,21804.8,20.26,51.9,3,3,1
2023-10-13,23496.92,19.53,59.27,4,3,0
2023-10-14,22002.74,18.19,72.65,5,3,0
2023-10-15,20683.22,16.9,75.29,6,3,0
2023-10-16,25505.87,17.75,77.86,0,3,0
2023-10-17,26506.09,19.6,70.72,1,3,0
2023-10-18,26481.91,18.71,72.06,2,3,0
2023-10-19,26890.92,15.61,81.16,3,3,0
2023-10-20,25581.66,13.34,72.23,4,3,0
2023-10-21,21899.84,12.18,68.64,5,3,0
2023-10-22,21215.05,12.65,72.19,6,3,0
2023-10-23,25573.72,13.75,81.29,0,3,0
2023-10-24,25719.35,12.77,74.75,1,3,0
2023-10-25,26315.22,15.62,78.1,2,3,0
2023-10-26,26910.81,15.5,81.26,3,3,0
2023-10-27,26292.23,13.45,71.73,4,3,0
2023-10-28,23037.85,14.6,72.41,5,3,0
2023-10-29,21720.62,14.47,75.61,6,3,0
2023-10-30,25788.64,12.74,75.17,0,3,0
2023-10-31,23256.67,11.73,73.01,1,3,0
2023-11-01,22860.27,13.33,74.98,2,3,1
2023-11-02,26418.14,12.56,76.73,3,3,0
2023-11-03,26677.37,10.59,73.17,4,3,0
2023-11-04,23949.71,13.17,76.15,5,3,0
2023-11-05,21879.31,11.72,68.17,6,3,0
2023-11-06,26360.07,9.61,69.82,0,3,0
2023-11-07,27209.03,8.38,72.04,1,3,0
2023-11-08,27807.99,9.62,75.14,2,3,0
2023-11-09,27418.97,11.67,75.64,3,3,0
2023-11-10,27213.57,12.07,75.89,4,3,0
2023-11-11,24081.72,14.86,81.39,5,3,0
2023-11-12,22029.33,15.84,74.5,6,3,0
2023-11-13,26314.07,16.04,75.34,0,3,0
2023-11-14,26641.97,15.75,72.64,1,3,0
2023-11-15,27038.01,15.0,77.11,2,3,0
2023-11-16,27154.11,14.77,77.6,3,3,0
2023-11-17,26644.02,13.68,75.25,4,3,0
2023-11-18,23470.56,13.96,74.2,5,3,0
2023-11-19,21783.07,13.73,74.25,6,3,0
2023-11-20,26368.62,11.96,78.74,0,3,0
2023-11-21,27048.77,9.98,72.42,1,3,0
2023-11-22,27503.82,9.43,65.5,2,3,0
2023-11-23,27907.0,9.0,59.53,3,3,0
2023-11-24,27934.59,9.68,63.1,4,3,0
2023-11-25,24683.75,9.78,67.21,5,3,0
2023-11-26,23406.66,8.98,71.4,6,3,0
2023-11-27,28319.25,9.6,77.23,0,3,0
2023-11-28,28926.66,11.35,81.77,1,3,0
2023-11-29,28958.04,12.78,83.91,2,3,0
2023-11-30,24816.0,12.58,85.49,3,3,0
2023-12-01,28249.5,8.89,80.43,4,3,0
2023-12-02,25081.24,6.74,76.83,5,3,0
2023-12-03,24343.12,6.04,74.4,6,3,0
2023-12-04,29205.86,7.89,80.48,0,3,0
2023-12-05,29576.9,6.46,78.28,1,3,0
2023-12-06,26354.47,6.95,80.33,2,3,1
2023-12-07,27373.29,8.64,84.7,3,3,0
2023-12-08,24718.05,9.35,76.72,4,3,1
2023-12-09,24532.09,10.88,80.24,5,3,0
2023-12-10,23395.41,13.03,81.8,6,3,0
2023-12-11,27936.05,13.17,74.59,0,3,0
2023-12-12,28666.62,12.47,78.18,1,3,0
2023-12-13,28922.57,9.1,73.69,2,3,0
2023-12-14,29047.6,7.78,70.37,3,3,0
2023-12-15,29055.25,8.54,72.67,4,3,0
2023-12-16,25994.05,7.35,70.96,5,3,0
2023-12-17,25033.59,6.51,72.23,6,3,0
2023-12-18,29883.18,6.1,70.36,0,3,0
2023-12-19,30253.0,6.12,67.12,1,3,0
2023-12-20,30430.53,7.0,73.48,2,3,0
2023-12-21,29523.32,8.17,73.69,3,3,0
2023-12-22,28004.8,9.13,71.52,4,3,0
2023-12-23,24810.14,7.86,74.46,5,3,0
2023-12-24,23084.08,6.99,76.24,6,3,0
2023-12-25,21519.26,6.5,73.98,0,3,1
2023-12-26,25735.32,5.99,73.33,1,3,0
2023-12-27,27314.3,6.42,69.44,2,3,0
2023-12-28,27768.56,7.18,74.2,3,3,0
2023-12-29,27334.7,8.25,75.97,4,3,0
2023-12-30,24497.01,8.63,75.08,5,3,0
2023-12-31,21863.42,8.04,75.51,6,3,0
2024-01-01,21456.17,7.75,72.08,0,0,1
2024-01-02,27394.89,9.16,73.37,1,0,0
2024-01-03,28213.62,10.83,79.05,2,0,0
2024-01-04,28478.32,9.29,84.83,3,0,0
2024-01-05,27111.3,6.75,80.53,4,0,0
2024-01-06,23720.59,5.74,74.57,5,0,1
2024-01-07,24656.52,5.12,70.91,6,0,0
2024-01-08,30755.73,3.96,70.14,0,0,0
2024-01-09,32039.67,5.06,80.1,1,0,0
2024-01-10,32209.31,5.78,88.93,2,0,0
2024-01-11,31697.7,4.79,81.28,3,0,0
2024-01-12,31576.61,4.74,76.71,4,0,0
2024-01-13,27905.18,7.23,72.96,5,0,0
2024-01-14,25611.85,10.24,75.54,6,0,0
2024-01-15,30313.01,11.87,85.72,0,0,0
2024-01-16,30252.4,12.33,80.01,1,0,0
2024-01-17,29678.99,12.51,77.15,2,0,0
2024-01-18,29228.97,11.58,76.01,3,0,0
2024-01-19,30438.09,6.44,81.57,4,0,0
2024-01-20,26581.24,5.01,74.55,5,0,0
2024-01-21,24907.57,7.03,75.29,6,0,0
2024-01-22,29545.83,8.88,77.35,0,0,0
2024-01-23,29690.12,11.71,78.15,1,0,0
2024-01-24,29215.73,12.5,73.0,2,0,0
2024-01-25,28907.47,12.84,68.3,3,0,0
2024-01-26,28501.17,12.26,67.82,4,0,0
2024-01-27,24795.16,12.17,66.3,5,0,0
2024-01-28,23242.87,11.52,68.82,6,0,0
2024-01-29,28176.88,10.95,73.0,0,0,0
2024-01-30,29123.08,10.12,77.32,1,0,0
2024-01-31,25311.42,9.79,75.18,2,0,0
2024-02-01,28585.77,9.79,70.64,3,0,0
2024-02-02,28204.66,10.09,70.94,4,0,0
2024-02-03,24916.01,10.24,68.4,5,0,0
2024-02-04,23395.27,10.48,67.17,6,0,0
2024-02-05,28387.34,10.0,68.1,0,0,0
2024-02-06,28859.75,10.25,70.58,1,0,0
2024-02-07,29249.19,9.83,74.29,2,0,0
2024-02-08,29557.38,11.01,68.12,3,0,0
2024-02-09,29507.39,10.44,86.24,4,0,0
2024-02-10,25539.08,7.88,73.69,5,0,0
2024-02-11,24684.78,7.33,75.58,6,0,0
2024-02-12,27926.5,11.29,74.23,0,0,0
2024-02-13,27883.53,12.63,76.35,1,0,0
2024-02-14,28064.11,13.64,73.48,2,0,0
2024-02-15,28543.66,13.28,73.26,3,0,0
2024-02-16,27940.11,10.4,77.53,4,0,0
2024-02-17,23932.39,10.37,67.67,5,0,0
2024-02-18,22660.02,11.11,66.21,6,0,0
2024-02-19,26813.97,11.96,68.21,0,0,0
2024-02-20,27322.46,11.65,58.89,1,0,0
2024-02-21,28045.35,10.92,62.17,2,0,0
2024-02-22,28188.88,11.22,70.07,3,0,0
2024-02-23,27904.09,7.32,68.14,4,0,0
2024-02-24,25269.68,7.05,68.45,5,0,0
2024-02-25,24233.09,9.41,79.88,6,0,0
2024-02-26,28488.61,7.92,74.34,0,0,0
2024-02-27,28901.92,7.09,63.31,1,0,0
2024-02-28,28318.74,8.11,63.15,2,0,0
2024-02-29,25597.75,8.54,68.69,3,0,0
2024-03-01,28191.88,7.59,64.6,4,0,0
2024-03-02,25748.01,6.87,77.3,5,0,0
2024-03-03,23844.38,6.08,71.03,6,0,0
2024-03-04,28974.2,8.66,74.81,0,0,0
2024-03-05,28294.7,8.4,64.43,1,0,0
2024-03-06,28591.8,8.49,63.31,2,0,0
2024-03-07,29073.36,8.9,71.85,3,0,0
2024-03-08,28978.24,7.76,74.11,4,0,0
2024-03-09,26545.51,6.96,80.89,5,0,0
2024-03-10,23882.48,8.38,75.31,6,0,0
2024-03-11,27957.36,9.07,68.28,0,0,0
2024-03-12,27952.34,10.19,64.94,1,0,0
2024-03-13,28002.77,11.69,59.65,2,0,0
2024-03-14,28018.27,12.15,68.92,3,0,0
2024-03-15,27329.15,13.33,71.02,4,0,0
2024-03-16,23944.63,13.91,68.53,5,0,0
2024-03-17,22221.5,15.58,64.72,6,0,0
2024-03-18,25661.48,15.73,64.67,0,0,0
2024-03-19,25432.94,16.05,62.98,1,0,0
2024-03-20,26309.75,14.87,67.9,2,0,0
2024-03-21,26570.16,15.84,65.29,3,0,0
2024-03-22,26371.79,17.42,55.75,4,0,0
2024-03-23,22590.69,15.4,58.24,5,0,0
2024-03-24,21335.7,13.07,60.14,6,0,0
2024-03-25,26787.88,10.24,82.46,0,0,0
2024-03-26,27297.89,6.99,72.92,1,0,0
2024-03-27,26814.44,9.16,72.65,2,0,0
2024-03-28,23621.73,11.29,73.54,3,0,0
2024-03-29,22020.58,9.83,77.72,4,0,1
2024-03-30,22645.47,8.62,77.9,5,0,0
2024-03-31,20948.42,8.17,81.22,6,0,0
2024-04-01,23377.73,9.31,67.98,0,1,0
2024-04-02,27051.2,10.29,67.81,1,1,0
2024-04-03,26669.51,13.56,64.92,2,1,0
2024-04-04,26148.46,14.6,60.2,3,1,0
2024-04-05,25609.98,17.04,49.93,4,1,0
2024-04-06,22715.18,17.54,51.95,5,1,0
2024-04-07,21490.23,16.64,63.42,6,1,0
2024-04-08,25247.44,13.28,68.77,0,1,0
2024-04-09,25386.27,10.38,56.07,1,1,0
2024-04-10,25597.63,12.09,53.64,2,1,0
2024-04-11,25644.79,15.19,53.1,3,1,0
2024-04-12,25527.5,16.62,49.02,4,1,0
2024-04-13,22269.94,18.0,47.54,5,1,0
2024-04-14,20729.16,18.15,48.84,6,1,0
2024-04-15,25184.11,16.74,56.43,0,1,0
2024-04-16,25642.45,15.21,57.95,1,1,0
2024-04-17,25345.44,13.69,59.66,2,1,0
2024-04-18,25561.13,12.94,59.28,3,1,0
2024-04-19,25716.61,13.28,53.6,4,1,0
2024-04-20,22547.9,14.06,53.8,5,1,0
2024-04-21,20842.5,13.17,52.99,6,1,0
2024-04-22,25029.73,11.22,50.67,0,1,0
2024-04-23,25829.15,9.55,54.75,1,1,0
2024-04-24,26160.78,10.65,50.07,2,1,0
2024-04-25,26920.6,11.62,61.31,3,1,0
2024-04-26,26327.77,11.61,68.69,4,1,0
2024-04-27,23435.24,11.22,72.43,5,1,0
2024-04-28,21903.08,10.65,67.07,6,1,0
2024-04-29,26588.53,10.87,69.92,0,1,0
2024-04-30,22566.04,11.85,68.71,1,1,0
2024-05-01,21584.73,9.98,68.32,2,1,1
2024-05-02,24715.89,9.9,59.97,3,1,0
2024-05-03,25288.08,11.96,57.63,4,1,0
2024-05-04,22658.26,15.83,55.68,5,1,0
2024-05-05,21484.75,15.59,66.87,6,1,0
2024-05-06,25308.65,14.59,63.91,0,1,0
2024-05-07,25370.1,14.17,57.78,1,1,0
2024-05-08,25757.86,15.97,50.33,2,1,0
2024-05-09,25745.49,17.04,47.13,3,1,0
2024-05-10,25223.94,18.54,45.54,4,1,0
2024-05-11,22266.39,18.45,50.51,5,1,0
2024-05-12,20848.59,17.55,56.88,6,1,0
2024-05-13,25390.64,17.38,61.61,0,1,0
2024-05-14,25892.74,14.28,65.21,1,1,0
2024-05-15,25466.98,12.77,59.65,2,1,0
2024-05-16,25818.29,12.8,60.55,3,1,0
2024-05-17,25383.85,14.22,66.14,4,1,0
2024-05-18,22454.5,14.19,64.27,5,1,0
2024-05-19,21052.29,14.16,68.97,6,1,0
2024-05-20,24831.47,14.09,64.53,0,1,0
2024-05-21,25450.11,14.39,64.24,1,1,0
2024-05-22,25639.53,14.75,59.84,2,1,0
2024-05-23,25661.75,15.24,55.7,3,1,0
2024-05-24,25450.27,16.84,53.87,4,1,0
2024-05-25,22499.3,18.32,52.17,5,1,0
2024-05-26,20910.32,18.33,56.69,6,1,0
2024-05-27,25654.27,18.08,57.46,0,1,0
2024-05-28,26332.69,19.15,52.83,1,1,0
2024-05-29,26917.02,20.74,50.27,2,1,0
2024-05-30,27086.74,20.71,54.0,3,1,0
2024-05-31,23966.38,18.66,52.21,4,1,0
2024-06-01,23224.39,17.65,55.43,5,1,0
2024-06-02,21652.76,17.94,54.58,6,1,0
2024-06-03,26107.43,19.0,55.1,0,1,0
2024-06-04,26474.37,20.09,52.04,1,1,0
2024-06-05,27184.1,21.49,49.48,2,1,0
2024-06-06,27712.75,22.92,47.26,3,1,0
2024-06-07,27586.28,23.12,51.54,4,1,0
2024-06-08,23978.64,20.21,66.98,5,1,0
2024-06-09,21691.08,17.79,69.38,6,1,0
2024-06-10,25934.19,17.3,66.28,0,1,0
2024-06-11,26178.9,16.68,66.28,1,1,0
2024-06-12,25972.03,16.57,63.38,2,1,0
2024-06-13,25395.99,17.71,54.05,3,1,0
2024-06-14,26301.98,20.43,52.63,4,1,0
2024-06-15,22959.64,19.19,51.06,5,1,0
2024-06-16,21275.02,19.34,52.99,6,1,0
2024-06-17,26655.08,20.74,54.02,0,1,0
2024-06-18,27216.28,19.76,63.27,1,1,0
2024-06-19,26805.22,18.31,63.64,2,1,0
2024-06-20,26474.31,17.1,69.53,3,1,0
2024-06-21,25877.82,18.72,56.53,4,1,0
2024-06-22,23406.48,20.08,53.9,5,1,0
2024-06-23,21819.02,21.19,57.24,6,1,0
2024-06-24,25439.37,22.2,54.71,0,1,0
2024-06-25,28135.67,23.05,56.24,1,1,0
2024-06-26,28233.99,23.03,60.49,2,1,0
2024-06-27,28272.52,22.73,60.33,3,1,0
2024-06-28,27860.47,21.3,65.42,4,1,0
2024-06-29,24594.84,18.95,73.72,5,1,0
2024-06-30,22915.5,20.27,65.94,6,1,0
2024-07-01,26566.16,20.09,60.67,0,2,0
2024-07-02,27385.9,21.14,54.5,1,2,0
2024-07-03,28182.82,22.42,44.54,2,2,0
2024-07-04,29205.89,23.71,46.06,3,2,0
2024-07-05,29243.78,24.59,49.06,4,2,0
2024-07-06,25325.07,20.77,62.69,5,2,0
2024-07-07,23000.6,20.03,56.86,6,2,0
2024-07-08,27620.59,21.95,52.14,0,2,0
2024-07-09,28730.89,22.67,54.84,1,2,0
2024-07-10,29789.72,24.14,54.38,2,2,0
2024-07-11,30782.88,25.18,53.46,3,2,0
2024-07-12,30172.78,22.65,53.39,4,2,0
2024-07-13,25877.35,21.96,53.75,5,2,0
2024-07-14,24083.2,23.02,48.87,6,2,0
2024-07-15,29260.98,22.77,53.51,0,2,0
2024-07-16,29766.45,22.45,51.48,1,2,0
2024-07-17,30203.55,23.87,49.76,2,2,0
2024-07-18,31034.18,25.29,48.07,3,2,0
2024-07-19,31162.93,26.64,43.89,4,2,0
2024-07-20,27512.3,25.11,49.53,5,2,0
2024-07-21,24719.12,22.15,49.11,6,2,0
2024-07-22,29110.6,23.26,44.85,0,2,0
2024-07-23,30709.21,26.06,43.69,1,2,0
2024-07-24,31532.41,26.87,44.28,2,2,0
2024-07-25,30082.99,26.01,47.79,3,2,0
2024-07-26,30124.62,25.42,51.48,4,2,0
2024-07-27,27298.52,25.61,52.35,5,2,0
2024-07-28,26053.3,26.82,47.93,6,2,0
2024-07-29,31201.66,27.73,46.83,0,2,0
2024-07-30,32282.71,27.85,44.23,1,2,0
2024-07-31,29171.46,27.07,44.71,2,2,0
2024-08-01,31852.15,26.26,48.87,3,2,0
2024-08-02,30600.19,24.15,55.61,4,2,0
2024-08-03,26902.77,24.46,50.36,5,2,0
2024-08-04,25729.87,25.51,46.87,6,2,0
2024-08-05,29450.19,26.08,48.43,0,2,0
2024-08-06,29862.65,25.7,51.18,1,2,0
2024-08-07,29878.91,25.62,51.11,2,2,0
2024-08-08,29969.36,26.16,49.87,3,2,0
2024-08-09,29894.39,26.87,48.24,4,2,0
2024-08-10,27474.28,27.86,43.71,5,2,0
2024-08-11,25915.55,27.88,42.52,6,2,0
2024-08-12,29121.62,26.0,52.23,0,2,0
2024-08-13,28519.97,23.36,60.54,1,2,0
2024-08-14,27007.15,21.68,60.44,2,2,0
2024-08-15,23751.16,21.73,52.37,3,2,1
2024-08-16,25382.02,23.27,47.76,4,2,0
2024-08-17,25038.22,24.57,49.15,5,2,0
2024-08-18,24286.14,24.28,55.08,6,2,0
2024-08-19,27626.23,23.86,49.16,0,2,0
2024-08-20,28539.33,23.92,50.72,1,2,0
2024-08-21,28867.89,24.51,55.12,2,2,0
2024-08-22,29016.12,24.79,54.62,3,2,0
2024-08-23,28862.88,24.84,53.17,4,2,0
2024-08-24,26524.89,24.73,54.67,5,2,0
2024-08-25,24801.1,22.67,59.87,6,2,0
2024-08-26,28791.76,23.07,57.45,0,2,0
2024-08-27,29874.61,24.5,53.99,1,2,0
2024-08-28,30238.21,24.44,56.89,2,2,0
2024-08-29,29898.69,23.42,67.85,3,2,0
2024-08-30,29492.76,23.35,67.34,4,2,0
2024-08-31,24283.21,23.55,68.7,5,2,0
2024-09-01,24332.66,23.22,66.79,6,2,0
2024-09-02,29116.98,22.42,67.99,0,2,0
2024-09-03,29002.93,20.71,70.49,1,2,0
2024-09-04,27922.34,19.39,67.14,2,2,0
2024-09-05,27608.98,18.45,64.2,3,2,0
2024-09-06,27490.03,18.61,62.99,4,2,0
2024-09-07,24096.66,19.14,57.0,5,2,0
2024-09-08,22476.01,19.22,61.07,6,2,0
2024-09-09,26505.05,19.23,57.77,0,2,0
2024-09-10,27336.33,19.68,57.97,1,2,0
2024-09-11,26731.35,19.07,59.86,2,2,0
2024-09-12,27607.68,18.68,63.74,3,2,0
2024-09-13,26404.01,17.05,56.46,4,2,0
2024-09-14,23274.99,17.67,53.23,5,2,0
2024-09-15,21799.02,18.82,47.74,6,2,0
2024-09-16,26514.67,19.14,44.68,0,2,0
2024-09-17,26946.13,18.15,56.7,1,2,0
2024-09-18,27094.79,18.45,65.22,2,2,0
2024-09-19,27113.67,18.59,72.22,3,2,0
2024-09-20,26693.14,18.26,76.86,4,2,0
2024-09-21,23459.12,18.35,79.76,5,2,0
2024-09-22,21748.35,18.01,72.44,6,2,0
2024-09-23,25660.4,17.31,65.15,0,2,0
2024-09-24,25972.13,16.96,66.4,1,2,0
2024-09-25,27176.16,18.86,72.21,2,2,0
2024-09-26,27678.81,19.71,70.31,3,2,0
